fid,DAUID,DGUID,LANDAREA,PRUID,lon,lat,area-DAs(s,flood-area,flood-prc,parks-area
924,"59153688",2021S051259153688,0.040100000000000,"59",-123.135057,49.268116,40117.057,4789.220496658596858,11.938115174514230,25172.106000
925,"59153689",2021S051259153689,0.300200000000000,"59",-123.129231,49.268072,300180.899,147621.943361599755008,49.177660418115948,102616.723000
926,"59153690",2021S051259153690,0.027900000000000,"59",-123.120990,49.267184,27900.355,3779.804160930158105,13.547512884850965,
927,"59153691",2021S051259153691,0.076900000000000,"59",-123.117343,49.266867,76916.675,9722.724259119620910,12.640593618193732,
928,"59153692",2021S051259153692,0.075800000000000,"59",-123.116468,49.268938,75777.800,51302.583076261849783,67.701335825905616,73258.850000
929,"59153799",2021S051259153799,0.060200000000000,"59",-123.063046,49.212206,60215.382,0.000000000000000,0.000000000000000,
930,"59153800",2021S051259153800,0.101600000000000,"59",-123.059701,49.210820,101639.416,0.000000000000000,0.000000000000000,
931,"59153801",2021S051259153801,0.083000000000000,"59",-123.067471,49.214367,83004.867,0.000000000000000,0.000000000000000,12742.090000
932,"59153805",2021S051259153805,0.139800000000000,"59",-123.069357,49.216598,139819.998,0.000000000000000,0.000000000000000,
933,"59153806",2021S051259153806,0.102300000000000,"59",-123.069322,49.212594,102286.931,0.000000000000000,0.000000000000000,
934,"59153807",2021S051259153807,0.054700000000000,"59",-123.081594,49.219318,54732.610,0.000000000000000,0.000000000000000,
935,"59153809",2021S051259153809,0.120200000000000,"59",-123.076111,49.219597,120159.493,0.000000000000000,0.000000000000000,
936,"59153810",2021S051259153810,0.111700000000000,"59",-123.161358,49.246328,111696.812,0.000000000000000,0.000000000000000,
937,"59153812",2021S051259153812,0.312700000000000,"59",-123.157633,49.243454,312690.792,0.000000000000000,0.000000000000000,38144.369000
938,"59153814",2021S051259153814,0.064200000000000,"59",-123.078270,49.243543,64189.719,0.000000000000000,0.000000000000000,
939,"59153815",2021S051259153815,0.091900000000000,"59",-123.081483,49.242410,91948.746,0.000000000000000,0.000000000000000,
940,"59153816",2021S051259153816,0.059600000000000,"59",-123.084118,49.248097,59599.092,0.000000000000000,0.000000000000000,
941,"59153818",2021S051259153818,0.135400000000000,"59",-123.076410,49.247214,135430.077,0.000000000000000,0.000000000000000,24760.568000
942,"59153821",2021S051259153821,0.071600000000000,"59",-123.059613,49.263112,71599.148,0.000000000000000,0.000000000000000,
943,"59153825",2021S051259153825,0.115600000000000,"59",-123.055652,49.265838,115602.946,0.000000000000000,0.000000000000000,
944,"59153826",2021S051259153826,0.104200000000000,"59",-123.057791,49.266916,104169.081,0.000000000000000,0.000000000000000,9699.779000
945,"59153831",2021S051259153831,0.077200000000000,"59",-123.027206,49.233234,77161.558,0.000000000000000,0.000000000000000,2961.962000
946,"59153833",2021S051259153833,0.060900000000000,"59",-123.123331,49.271979,69282.080,16418.190769515076681,23.697600823026320,35519.073000
947,"59153835",2021S051259153835,0.017700000000000,"59",-123.135203,49.290622,17698.461,0.000000000000000,0.000000000000000,
948,"59153836",2021S051259153836,0.018000000000000,"59",-123.134142,49.291327,17952.073,0.000000000000000,0.000000000000000,
949,"59153838",2021S051259153838,0.026600000000000,"59",-123.130584,49.289022,26615.328,0.000000000000000,0.000000000000000,
950,"59153839",2021S051259153839,0.087600000000000,"59",-123.133496,49.288552,87637.364,0.000000000000000,0.000000000000000,6330.557000
951,"59153843",2021S051259153843,0.049600000000000,"59",-123.117954,49.277697,49559.172,0.000000000000000,0.000000000000000,1393.031000
952,"59153847",2021S051259153847,0.049300000000000,"59",-123.124935,49.277370,49258.000,0.000000000000000,0.000000000000000,8974.589000
953,"59153849",2021S051259153849,0.034700000000000,"59",-123.127085,49.279801,34731.508,0.000000000000000,0.000000000000000,
954,"59153851",2021S051259153851,0.015700000000000,"59",-123.126883,49.278630,15732.379,0.000000000000000,0.000000000000000,
955,"59153852",2021S051259153852,0.049500000000000,"59",-123.129343,49.277463,49510.869,0.000000000000000,0.000000000000000,
956,"59153955",2021S051259153955,0.035600000000000,"59",-123.139697,49.286589,35632.282,0.000000000000000,0.000000000000000,
957,"59153956",2021S051259153956,0.047900000000000,"59",-123.137087,49.286795,47929.540,0.000000000000000,0.000000000000000,809.780000
958,"59153986",2021S051259153986,0.052200000000000,"59",-123.131853,49.291604,52197.055,3155.623762043396709,6.045597374630368,
959,"59153987",2021S051259153987,0.071900000000000,"59",-123.128977,49.291498,71879.358,26503.471422800193977,36.872159098840285,9581.691000
960,"59153988",2021S051259153988,0.053000000000000,"59",-123.156517,49.262480,53002.863,0.000000000000000,0.000000000000000,11843.680000
961,"59153989",2021S051259153989,0.035700000000000,"59",-123.154149,49.262909,35661.986,0.000000000000000,0.000000000000000,11843.680000
962,"59153990",2021S051259153990,0.036400000000000,"59",-123.154239,49.261025,36441.680,0.000000000000000,0.000000000000000,6892.909000
963,"59153991",2021S051259153991,0.110000000000000,"59",-123.151024,49.261590,110019.934,0.000000000000000,0.000000000000000,
964,"59153994",2021S051259153994,0.026900000000000,"59",-123.125496,49.289866,26914.904,1919.784398400344799,7.132793149714548,9547.670000
965,"59153995",2021S051259153995,0.071600000000000,"59",-123.120428,49.288082,71584.498,0.000000000000000,0.000000000000000,1014.386000
966,"59153996",2021S051259153996,0.013000000000000,"59",-123.123494,49.289397,12982.501,0.000000000000000,0.000000000000000,
967,"59153997",2021S051259153997,0.158500000000000,"59",-123.119176,49.289578,158469.103,15367.619974826586258,9.697549690726834,41573.692000
968,"59154000",2021S051259154000,0.376800000000000,"59",-123.109649,49.275596,376770.781,288145.823682756104972,76.477752115574816,46724.013000
969,"59154002",2021S051259154002,0.034000000000000,"59",-123.100955,49.275932,34049.808,34018.748568606009940,99.908783501275821,
970,"59154012",2021S051259154012,0.875500000000000,"59",-123.206206,49.233782,866290.961,3272.840796315180341,0.377799255048720,
971,"59154013",2021S051259154013,0.777200000000000,"59",-123.201242,49.226585,777197.044,575942.258708974346519,74.105050037888986,
972,"59154026",2021S051259154026,0.034000000000000,"59",-123.113081,49.281351,33999.094,0.000000000000000,0.000000000000000,
973,"59154027",2021S051259154027,0.084800000000000,"59",-123.115039,49.278536,84791.328,0.000000000000000,0.000000000000000,
974,"59154090",2021S051259154090,0.870700000000000,"59",-123.215397,49.260976,6285.631,0.000000000000000,0.000000000000000,
975,"59154105",2021S051259154105,6.444100000000000,"59",-123.208799,49.247640,83337.235,302.308508542914240,0.362753227375607,80103.739000
976,"59154134",2021S051259154134,0.049900000000000,"59",-123.123351,49.278419,49880.646,0.000000000000000,0.000000000000000,
977,"59154135",2021S051259154135,0.016600000000000,"59",-123.121379,49.277139,16611.827,0.000000000000000,0.000000000000000,
978,"59154136",2021S051259154136,0.019000000000000,"59",-123.029246,49.235390,19010.379,0.000000000000000,0.000000000000000,
979,"59154137",2021S051259154137,0.016100000000000,"59",-123.027539,49.235752,16111.612,0.000000000000000,0.000000000000000,
980,"59154138",2021S051259154138,0.031000000000000,"59",-123.026463,49.234718,30959.665,0.000000000000000,0.000000000000000,9830.901000
981,"59154139",2021S051259154139,0.026200000000000,"59",-123.024241,49.233466,24160.214,0.000000000000000,0.000000000000000,
982,"59154140",2021S051259154140,0.070600000000000,"59",-123.132409,49.274747,70640.468,13180.207345134667776,18.658154092661022,
983,"59154141",2021S051259154141,0.079600000000000,"59",-123.129424,49.272889,79552.525,20022.316268126975046,25.168674859904286,23589.323000
984,"59154142",2021S051259154142,0.061600000000000,"59",-123.126261,49.271791,68077.789,13370.617389070011995,19.640204960593927,35519.073000
985,"59154143",2021S051259154143,0.138100000000000,"59",-123.120762,49.282033,138096.392,0.000000000000000,0.000000000000000,
986,"59154144",2021S051259154144,0.032600000000000,"59",-123.118301,49.280437,32587.198,0.000000000000000,0.000000000000000,
987,"59154145",2021S051259154145,0.034000000000000,"59",-123.117334,49.279820,34021.668,0.000000000000000,0.000000000000000,3063.109000
988,"59154146",2021S051259154146,0.206200000000000,"59",-123.116513,49.283578,206228.368,0.000000000000000,0.000000000000000,2677.035000
989,"59154147",2021S051259154147,0.016800000000000,"59",-123.126479,49.276302,16799.910,0.000000000000000,0.000000000000000,
990,"59154148",2021S051259154148,0.015900000000000,"59",-123.125514,49.275666,15911.340,0.000000000000000,0.000000000000000,
991,"59154149",2021S051259154149,0.016400000000000,"59",-123.124551,49.275045,16420.620,0.000000000000000,0.000000000000000,
992,"59154150",2021S051259154150,0.050700000000000,"59",-123.102658,49.227093,50670.390,0.000000000000000,0.000000000000000,
993,"59154152",2021S051259154152,0.042400000000000,"59",-123.102578,49.229717,42419.295,0.000000000000000,0.000000000000000,
994,"59154154",2021S051259154154,0.074500000000000,"59",-123.103548,49.232038,74492.698,0.000000000000000,0.000000000000000,
995,"59154156",2021S051259154156,0.048500000000000,"59",-123.076145,49.249492,48477.470,0.000000000000000,0.000000000000000,
996,"59154157",2021S051259154157,0.064800000000000,"59",-123.075170,49.250723,64812.395,0.000000000000000,0.000000000000000,
997,"59154158",2021S051259154158,0.065500000000000,"59",-123.081431,49.251672,65457.936,0.000000000000000,0.000000000000000,
998,"59154159",2021S051259154159,0.032600000000000,"59",-123.079772,49.252560,32597.893,0.000000000000000,0.000000000000000,
999,"59154164",2021S051259154164,0.049200000000000,"59",-123.148444,49.266490,49178.512,0.000000000000000,0.000000000000000,
1000,"59154165",2021S051259154165,0.234600000000000,"59",-123.142211,49.268284,234570.618,0.000000000000000,0.000000000000000,2459.949000
1001,"59154166",2021S051259154166,0.016200000000000,"59",-123.146869,49.265901,16220.524,0.000000000000000,0.000000000000000,
1002,"59154167",2021S051259154167,0.032200000000000,"59",-123.143341,49.265841,32184.091,0.000000000000000,0.000000000000000,
1003,"59154168",2021S051259154168,0.033700000000000,"59",-123.146920,49.264599,33680.478,0.000000000000000,0.000000000000000,
1004,"59154169",2021S051259154169,0.119700000000000,"59",-123.141789,49.264700,119663.682,0.000000000000000,0.000000000000000,
1005,"59154172",2021S051259154172,0.122700000000000,"59",-123.117710,49.264472,122671.307,0.000000000000000,0.000000000000000,
1006,"59154173",2021S051259154173,0.562700000000000,"59",-123.107914,49.266234,562717.435,1723.122264265577542,0.306214479671783,14034.403000
1007,"59154174",2021S051259154174,0.402500000000000,"59",-123.107839,49.270476,402500.023,348522.715164798661135,86.589489470018279,51239.589000
1008,"59154177",2021S051259154177,0.075400000000000,"59",-123.044467,49.234615,75433.817,0.000000000000000,0.000000000000000,
1009,"59154180",2021S051259154180,0.075400000000000,"59",-123.056544,49.231071,75397.838,0.000000000000000,0.000000000000000,
1010,"59154181",2021S051259154181,0.047300000000000,"59",-123.110039,49.282389,47319.064,0.000000000000000,0.000000000000000,3898.040000
1011,"59154182",2021S051259154182,0.048100000000000,"59",-123.109405,49.283363,48088.327,0.000000000000000,0.000000000000000,
1012,"59154183",2021S051259154183,0.070800000000000,"59",-123.111519,49.280439,70778.569,0.000000000000000,0.000000000000000,
1013,"59154184",2021S051259154184,0.030200000000000,"59",-123.110522,49.278755,30182.329,1118.760483509235200,3.706673781018828,
1014,"59154185",2021S051259154185,0.039100000000000,"59",-123.108688,49.279900,39148.081,5255.395098925884668,13.424400211851220,
1015,"59154186",2021S051259154186,0.028100000000000,"59",-123.108753,49.277820,28147.707,8039.259647915969254,28.560975026654766,
1016,"59154187",2021S051259154187,0.116700000000000,"59",-123.105257,49.278600,116694.708,81885.226821223390289,70.170471774511711,44971.966000
1017,"59154188",2021S051259154188,0.108400000000000,"59",-123.099647,49.227287,108399.756,0.000000000000000,0.000000000000000,
1018,"59154189",2021S051259154189,0.073700000000000,"59",-123.100220,49.231384,73737.690,0.000000000000000,0.000000000000000,
1019,"59154190",2021S051259154190,0.106200000000000,"59",-123.086790,49.254306,106202.670,0.000000000000000,0.000000000000000,
1020,"59154191",2021S051259154191,0.143500000000000,"59",-123.083215,49.255134,143543.730,0.000000000000000,0.000000000000000,9718.544000
1021,"59154192",2021S051259154192,0.064100000000000,"59",-123.128923,49.265200,64147.850,0.000000000000000,0.000000000000000,673.900000
1022,"59154193",2021S051259154193,0.084700000000000,"59",-123.124411,49.264500,84714.221,0.000000000000000,0.000000000000000,2255.176000
1023,"59154194",2021S051259154194,0.097300000000000,"59",-123.047445,49.234941,97291.905,0.000000000000000,0.000000000000000,15884.013000
1024,"59154195",2021S051259154195,0.124000000000000,"59",-123.045426,49.231413,123987.181,0.000000000000000,0.000000000000000,
1025,"59154196",2021S051259154196,0.143600000000000,"59",-123.055625,49.234564,143577.616,0.000000000000000,0.000000000000000,
