GEO_NAME,employed,unemployed,5 to 14 years,african american,all occupations,average total income of household in 2020 ($),between 7 a.m. and 7:59 a.m.,"black, n.o.s.","caucasian (white), n.o.s.",chinese,filipino,government transfers (%),indigenous identity,major repairs needed,median value of dwellings ($),movers,"no certificate, diploma or degree",not in the labour force,one-maintainer household,"postsecondary certificate, diploma or degree",public transit,renter,"south asian, n.o.s.",spending 30% or more of income on shelter costs,total visible minority population,under 5 years,average number of rooms per dwelling,2000 and before,65 years and over
59153306,48.61111111111111,9.15032679738562,11.0,0.0,98.0,93.84708493040145,18.8,0.0,2.9,38.7,16.8,23.2,2.3,3.0,87.78825995807128,13.5,19.0,33.75,40.3,46.4,34.4,43.3,0.0,44.1,76.3,3.3,5.0,43.199999999999996,17.9
59153307,41.46341463414634,2.898550724637681,10.9,0.0,94.3,92.99979826507969,17.9,0.0,0.0,60.5,12.3,20.4,0.0,11.5,84.77463312368972,20.0,21.7,35.714285714285715,34.6,58.0,35.7,50.0,0.0,22.2,79.0,6.5,5.7,50.0,23.1
59153308,45.0,4.8,19.7,0.0,100.0,92.89893080492233,20.0,0.0,2.1,32.9,0.0,24.4,0.0,9.6,85.03668763102725,15.1,20.8,49.23076923076923,53.8,49.6,37.8,53.8,0.0,28.8,76.9,5.6,5.9,77.0,25.0
59153370,71.7948717948718,10.919540229885058,9.1,0.0,96.5,95.13818842041557,16.9,0.0,3.4,3.9,0.0,13.8,3.4,5.0,0.0,23.9,4.0,14.432989690721648,65.3,78.2,18.2,95.9,0.0,43.8,24.6,6.8,2.8,99.9,11.5
59153371,63.1578947368421,7.647058823529412,6.0,0.0,99.2,96.26790397417793,20.5,0.0,1.7,4.0,2.3,18.9,7.9,8.1,97.74633123689728,29.2,8.8,22.340425531914892,67.6,67.1,23.1,80.2,0.0,45.0,33.1,10.4,2.9,99.1,18.0
59153372,66.3157894736842,8.080808080808081,14.9,0.0,98.0,94.73471857978616,25.0,0.0,2.4,1.0,3.4,14.1,2.9,4.4,96.04297693920336,23.9,3.5,20.388349514563107,65.0,73.7,18.4,87.6,0.0,39.7,22.0,9.0,3.0,100.0,21.9
59153373,64.54545454545455,6.437768240343347,9.2,0.0,98.9,95.76356667339117,29.9,0.0,4.5,3.7,3.3,15.4,1.2,5.4,94.66719077568135,28.3,4.3,17.21311475409836,75.3,72.5,27.1,87.3,1.6,52.7,36.3,9.2,2.8,84.30000000000001,14.399999999999999
59153394,57.14285714285714,5.394190871369295,17.5,0.0,97.6,91.78938874319144,16.1,0.0,6.1,5.7,3.8,10.1,2.3,6.5,92.37421383647799,15.6,4.6,29.1970802919708,71.6,74.3,19.5,85.8,0.0,40.8,19.0,6.3,3.3,99.4,34.300000000000004
59153400,70.12987012987013,6.358381502890173,7.7,0.0,100.0,95.09784143635264,23.8,1.1,7.5,7.5,2.7,16.8,2.1,7.7,95.38784067085955,14.7,6.9,18.556701030927837,60.7,69.4,16.7,89.7,1.1,46.6,34.8,6.4,2.9,97.5,18.8
59153464,75.52447552447552,8.143322475570033,17.6,0.0,98.6,92.77788985273351,16.4,0.0,2.5,15.1,3.1,6.8,1.9,3.2,96.17400419287212,32.4,2.0,6.134969325153374,70.5,84.4,18.0,75.6,1.3,43.7,49.2,5.6,2.9,26.7,5.1
59153466,67.74193548387096,4.6875,17.0,0.0,97.9,93.96812588259027,11.3,0.0,0.0,11.5,1.5,7.1,0.0,6.7,92.37421383647799,40.3,3.1,24.242424242424242,62.7,72.7,20.8,61.3,0.0,58.7,70.8,3.8,3.2,54.699999999999996,5.3
59153467,78.57142857142857,6.467661691542288,19.7,0.0,100.0,92.99979826507969,25.9,0.0,0.9,10.3,3.3,10.5,1.9,4.7,93.68448637316563,30.5,4.5,24.509803921568626,66.1,82.1,12.3,59.1,0.0,38.9,48.8,10.5,3.4,78.0,14.9
59153469,51.515151515151516,6.077348066298343,10.2,0.0,98.1,90.98244906193261,19.6,0.0,0.0,22.2,0.0,13.4,1.0,10.2,88.44339622641509,12.4,5.0,38.2716049382716,59.2,71.8,21.4,60.2,0.0,35.4,39.9,3.1,4.2,93.9,37.699999999999996
59153470,55.932203389830505,4.310344827586207,4.2,0.0,98.7,85.13213637280613,23.4,0.0,4.2,11.2,2.8,5.7,0.0,6.3,89.09853249475891,12.1,8.6,28.57142857142857,61.9,74.1,14.9,36.5,0.0,27.4,27.3,8.5,4.1,85.7,23.8
59153471,56.09756097560976,4.184100418410042,13.6,0.0,98.1,90.55880572927174,16.9,0.0,0.0,24.5,1.5,8.7,0.8,1.4,87.91928721174004,21.3,5.4,29.565217391304348,58.8,78.2,15.6,39.2,0.0,36.7,53.0,8.0,4.2,77.7,27.800000000000004
59153472,76.31578947368422,3.614457831325301,18.5,0.0,98.6,92.39459350413557,27.0,0.0,0.0,14.3,4.4,9.4,0.0,0.0,93.68448637316563,25.0,2.4,13.043478260869565,59.3,81.9,21.6,63.0,0.0,43.4,38.0,11.1,3.3,88.89999999999999,9.3
59153473,70.58823529411765,8.421052631578947,14.7,0.0,97.3,89.77203954004437,8.8,0.0,0.0,17.8,0.0,7.5,5.6,0.0,89.09853249475891,26.4,4.2,20.0,53.8,76.8,26.5,32.7,0.0,45.3,34.6,0.0,4.1,92.3,7.7
59153474,57.831325301204814,5.844155844155844,20.7,0.0,98.1,88.35989509784143,32.0,0.0,2.3,14.4,1.1,8.4,2.3,4.5,87.78825995807128,22.7,2.6,30.985915492957744,60.7,75.3,10.0,56.2,0.0,29.9,36.8,0.0,3.9,39.3,22.5
59153476,69.01408450704226,7.6923076923076925,12.3,0.0,97.3,92.19285858382085,18.3,0.0,0.0,9.5,2.0,10.3,1.4,6.2,89.09853249475891,34.9,3.5,19.718309859154928,48.1,81.1,21.7,75.3,1.4,45.0,63.5,6.8,3.6,53.1,3.7
59153477,68.08510638297872,6.666666666666667,11.4,0.0,95.9,94.00847286665322,12.1,0.0,3.0,17.2,0.0,7.6,0.0,0.0,65.51362683438155,53.1,0.0,11.627906976744185,72.6,86.7,6.1,87.1,0.0,57.6,50.0,6.8,3.3,19.3,3.2
59153479,61.32075471698113,2.6785714285714284,12.0,0.0,99.4,93.16118620133145,22.5,0.0,1.7,11.0,2.1,10.4,2.5,1.6,90.27777777777777,30.5,3.1,25.64102564102564,60.6,83.9,19.7,66.1,0.0,50.4,60.3,2.8,3.6,91.30000000000001,18.900000000000002
59153480,57.89473684210527,9.243697478991598,16.7,0.0,90.2,94.69437159572323,20.0,0.0,2.4,22.8,5.7,11.0,3.2,0.0,96.30503144654088,35.0,2.5,14.516129032258066,72.0,75.6,22.2,63.4,0.0,46.9,69.4,7.6,3.0,80.5,12.2
59153481,58.06451612903226,4.761904761904762,10.9,0.0,98.5,92.51563445632439,19.4,0.0,0.0,14.8,0.0,8.6,0.0,5.1,92.37421383647799,33.0,3.7,22.916666666666664,61.0,83.6,10.4,58.5,0.0,46.2,68.1,7.6,3.2,55.9,14.4
59153482,65.07936507936508,5.555555555555555,10.9,0.0,97.4,92.49546096429292,13.3,0.0,0.0,9.4,0.0,11.7,0.0,0.0,94.86373165618448,19.7,1.9,31.11111111111111,53.1,88.0,8.9,65.6,0.0,54.0,56.8,7.8,3.8,85.89999999999999,14.100000000000001
59153483,64.40677966101694,6.837606837606838,12.5,0.0,97.6,82.40871494855759,23.5,0.0,3.2,16.9,4.0,5.0,0.0,22.7,87.78825995807128,26.0,2.6,29.310344827586203,61.3,81.2,8.8,53.3,0.0,42.7,51.2,12.5,3.5,64.0,20.0
59153490,66.19718309859155,6.299212598425196,13.8,0.0,97.9,92.9191042969538,27.3,0.0,0.0,26.1,9.7,11.9,1.7,9.5,96.96016771488469,29.4,11.4,19.469026548672566,58.1,65.7,18.8,39.9,2.0,22.3,59.0,5.8,4.1,62.900000000000006,13.5
59153491,70.1923076923077,6.153846153846154,16.7,0.0,99.4,94.08916683477909,27.6,0.0,0.9,12.6,5.1,13.9,0.9,4.0,98.0083857442348,10.3,2.6,17.391304347826086,58.7,72.8,19.0,59.5,0.0,28.8,45.1,9.5,3.6,93.7,19.1
59153492,65.21739130434783,3.5294117647058822,13.8,0.0,100.0,89.77203954004437,36.6,0.0,4.1,13.9,7.4,10.0,10.7,0.0,93.68448637316563,12.6,9.4,10.256410256410255,34.8,80.0,4.9,47.8,0.0,17.0,27.3,24.1,4.8,52.099999999999994,21.7
59153498,45.83333333333333,3.7593984962406015,7.1,0.0,98.6,94.9768004841638,16.1,0.0,0.0,33.3,30.6,27.0,4.9,12.1,93.0293501048218,6.3,17.3,37.704918032786885,59.1,51.9,42.9,47.0,0.0,28.8,84.0,4.1,3.9,87.9,37.9
59153499,64.22018348623854,4.901960784313726,10.7,0.0,99.3,94.61367762759734,22.3,0.0,0.0,31.8,23.3,16.9,0.0,10.9,98.27044025157232,8.9,9.8,22.105263157894736,53.6,70.6,41.7,42.7,0.0,29.6,86.6,5.0,3.3,89.0,13.600000000000001
59153500,76.92307692307693,6.756756756756757,12.2,0.0,98.4,94.81541254791205,23.7,0.0,0.0,22.8,6.3,11.6,0.0,4.4,0.0,14.1,4.1,14.705882352941178,73.3,81.1,55.3,95.6,0.0,28.3,70.9,0.0,3.1,95.6,4.4
59153539,52.74725274725275,1.2345679012345678,13.9,0.0,100.0,94.08916683477909,29.9,0.0,1.7,14.5,6.7,18.8,1.1,6.7,96.30503144654088,10.1,11.1,38.028169014084504,60.7,57.4,11.9,34.8,0.0,23.6,35.2,6.9,5.0,100.0,49.4
59153540,59.32203389830508,6.0606060606060606,14.0,0.0,95.3,92.69719588460762,39.1,0.0,0.0,5.7,12.2,23.2,4.9,15.9,93.0293501048218,0.0,7.1,36.58536585365854,45.5,59.6,26.1,79.5,0.0,20.5,35.8,11.6,5.5,97.60000000000001,27.3
59153552,58.24175824175825,9.696969696969697,16.2,0.0,93.4,95.86443413354851,23.0,0.0,3.3,12.8,7.8,19.2,3.4,8.0,98.27044025157232,11.7,7.3,24.324324324324326,72.6,66.7,27.6,72.6,0.0,31.6,47.2,7.4,3.2,96.4,28.3
59153553,68.08510638297872,6.25,14.0,0.0,100.0,95.21888238854146,30.0,0.0,5.5,21.8,10.0,19.8,1.8,4.5,0.0,13.6,11.5,36.734693877551024,68.2,57.3,40.0,90.9,0.0,31.8,61.5,10.0,2.8,96.99999999999999,13.6
59153562,35.8974358974359,3.571428571428571,8.7,0.0,97.4,83.71999193060319,31.8,0.0,3.3,16.3,0.0,6.8,2.2,4.4,82.54716981132076,18.5,4.8,50.0,62.2,75.0,13.6,35.6,0.0,50.0,53.8,6.5,4.4,91.10000000000001,26.7
59153569,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,33.33333333333333,50.0,80.0,0.0,33.3,0.0,0.0,0.0,0.0,4.6,33.3,0.0
59153578,75.0,7.4074074074074066,11.1,0.0,100.0,90.88158160177527,44.4,0.0,6.0,6.0,4.8,8.4,4.8,3.4,95.78092243186583,25.0,7.4,13.333333333333334,70.7,64.2,5.6,63.8,0.0,26.8,20.2,22.2,2.9,79.19999999999999,10.3
59153579,57.14285714285714,6.504065040650407,11.8,0.0,97.5,96.59067984668145,18.6,0.0,0.0,6.1,1.5,27.6,4.6,21.3,0.0,5.3,13.8,34.32835820895522,75.3,59.3,25.4,94.4,0.0,19.3,19.8,8.8,2.9,93.30000000000001,31.400000000000002
59153580,79.06976744186046,17.142857142857142,7.4,0.0,93.5,96.22755699011499,21.7,0.0,0.0,6.4,1.4,20.2,8.5,11.3,93.16037735849056,21.4,7.1,26.804123711340207,81.7,60.7,19.6,77.4,1.4,37.2,26.8,14.8,2.5,76.5,15.7
59153581,70.58823529411765,14.545454545454545,38.5,0.0,90.9,96.87310873512205,33.3,0.0,0.0,10.9,0.0,20.4,9.1,0.0,97.48427672955975,32.7,5.5,21.052631578947366,85.4,61.8,11.1,72.9,0.0,39.1,20.0,0.0,2.3,60.5,14.6
59153582,63.52941176470588,11.794871794871794,35.0,0.0,93.0,97.21605809965705,17.5,0.0,5.4,5.9,2.4,26.8,14.6,9.3,97.64150943396227,32.5,14.4,26.851851851851855,87.0,53.8,25.0,80.2,0.0,42.5,24.9,10.0,2.0,45.1,8.1
59153583,73.91304347826086,2.6785714285714284,23.9,0.0,98.8,95.01714746822675,9.3,0.0,3.2,18.3,4.8,14.5,11.9,8.8,95.64989517819707,25.8,12.5,28.78787878787879,73.8,64.3,18.6,72.5,0.0,34.6,44.4,6.5,2.9,40.1,13.8
59153585,60.952380952380956,10.588235294117647,14.3,0.0,97.6,96.913455719185,28.9,0.0,1.5,17.5,0.8,28.5,9.1,10.4,94.86373165618448,30.8,15.7,39.33333333333333,69.4,58.4,31.3,83.6,0.8,44.8,40.7,2.9,2.7,39.800000000000004,16.9
59153586,50.45045045045045,7.246376811594203,6.7,0.0,98.5,93.22170667742586,22.1,0.0,1.9,3.8,1.9,16.1,2.3,10.3,87.13312368972746,16.5,3.9,28.125,63.2,81.2,19.1,79.4,0.0,44.9,23.8,10.1,3.3,88.99999999999999,36.10000000000001
59153587,68.57142857142857,7.4324324324324325,15.4,0.0,98.2,94.73471857978616,20.9,0.0,1.3,4.5,1.3,10.9,0.0,8.5,92.37421383647799,25.8,3.4,23.376623376623375,71.7,79.1,35.8,93.4,0.0,48.6,41.7,7.7,2.7,96.1,16.1
59153588,52.52525252525253,7.386363636363637,13.0,0.0,97.2,93.10066572523704,20.3,0.0,1.7,5.0,3.9,14.3,4.4,7.8,93.0293501048218,20.6,6.8,37.17948717948718,78.3,72.7,28.8,70.5,1.1,39.1,18.9,10.1,3.3,98.39999999999999,35.699999999999996
59153589,66.25,4.790419161676647,19.0,0.0,98.3,94.55315715150293,16.9,0.0,2.3,6.8,1.7,12.9,5.1,12.4,96.64570230607967,13.1,4.8,29.88505747126437,79.1,77.2,25.4,69.8,0.0,39.1,28.1,7.9,3.1,100.00000000000001,24.1
59153590,71.7948717948718,9.876543209876543,16.0,0.0,97.1,94.71454508775469,18.9,0.0,5.8,0.0,0.0,11.7,5.7,10.0,96.96016771488469,23.0,4.9,11.904761904761903,73.3,85.2,40.5,88.3,0.0,44.1,28.7,0.0,2.9,100.0,11.600000000000001
59153591,66.66666666666666,8.720930232558139,10.8,0.0,97.7,92.87875731289085,28.1,0.0,3.9,5.6,2.8,11.8,2.8,7.4,91.71907756813417,14.6,4.7,23.157894736842106,71.9,75.6,21.9,93.4,0.0,45.5,26.7,4.1,3.2,100.0,22.299999999999997
59153633,57.8125,10.218978102189782,21.1,0.0,97.9,88.05729271736938,15.4,0.0,0.0,30.5,3.6,11.4,1.2,3.4,89.09853249475891,13.2,13.9,24.65753424657534,41.4,65.7,11.5,31.0,0.0,24.1,70.7,6.6,6.0,50.0,22.4
59153668,69.44444444444444,12.698412698412698,7.4,0.0,96.0,96.50998587855558,21.4,0.0,0.0,3.1,4.6,19.2,4.6,0.0,0.0,15.2,7.9,21.428571428571427,71.1,76.2,42.9,100.0,0.0,60.0,40.0,0.0,2.7,102.3,17.8
59153669,65.38461538461539,7.547169811320755,0.0,0.0,100.0,96.79241476699616,28.6,0.0,0.0,3.7,7.4,14.2,5.5,0.0,0.0,28.3,0.0,25.0,81.0,73.6,19.0,90.5,0.0,46.3,48.1,0.0,2.5,95.30000000000001,16.6
59153670,74.32432432432432,3.3557046979865772,11.0,0.0,98.2,93.96812588259027,21.7,0.0,2.5,7.0,5.1,11.1,1.9,3.1,95.9119496855346,24.2,3.4,27.027027027027028,72.2,80.5,20.3,64.9,0.0,33.0,47.5,6.8,2.9,96.8,21.6
59153671,69.04761904761905,6.41025641025641,6.3,0.0,100.0,95.06758119830542,21.9,0.0,0.0,4.6,0.0,14.6,0.0,3.6,94.99475890985325,34.9,5.1,11.11111111111111,69.1,84.6,15.6,87.3,0.0,45.5,28.7,6.3,2.8,101.79999999999998,7.3
59153672,66.10169491525424,9.243697478991598,8.2,0.0,97.9,96.22755699011499,21.4,0.0,1.6,2.5,6.6,16.8,4.1,8.4,96.96016771488469,18.0,6.7,20.0,68.7,74.8,17.9,89.2,0.0,52.4,36.9,4.1,2.7,97.5,14.4
59153673,85.96491228070175,4.545454545454546,8.7,0.0,99.1,93.76639096227557,31.7,0.0,2.1,5.0,1.4,11.9,2.8,4.6,94.53616352201259,26.4,2.3,14.473684210526317,59.8,84.1,21.7,71.3,0.0,33.3,33.1,0.0,3.4,98.8,11.5
59153674,61.904761904761905,8.181818181818182,0.0,0.0,97.6,95.66269921323381,10.9,0.0,2.6,4.3,0.0,19.4,2.6,2.7,96.96016771488469,18.4,4.5,18.84057971014493,57.3,72.7,19.6,92.0,0.0,50.7,33.0,5.0,3.0,98.7,18.6
59153675,73.84615384615385,3.787878787878788,15.2,0.0,100.0,95.42061730885617,23.4,0.0,7.3,2.2,5.1,14.0,3.6,5.2,95.12578616352201,27.5,5.3,13.432835820895523,72.2,76.5,25.0,91.8,0.0,51.0,28.3,4.3,2.8,95.9,11.4
59153676,68.83116883116884,7.361963190184049,4.8,1.2,99.2,94.37159572321968,19.2,0.0,5.9,1.8,1.8,15.0,2.3,7.3,96.96016771488469,30.6,3.1,15.11627906976744,61.8,72.4,16.4,75.5,0.0,44.4,20.5,0.0,3.0,95.5,18.1
59153677,75.75757575757575,0.0,5.7,0.0,100.0,93.60500302602381,10.8,0.0,3.9,9.2,0.0,7.6,0.0,3.6,78.61635220125785,13.2,0.0,11.627906976744185,71.4,88.0,18.9,80.4,0.0,36.4,42.9,0.0,2.7,73.29999999999998,3.6
59153678,67.27272727272727,10.743801652892563,13.5,0.0,98.9,96.30825095824088,23.3,0.0,3.1,1.6,3.9,21.4,2.4,8.6,0.0,21.3,5.0,26.153846153846157,63.0,74.4,28.3,97.5,0.0,38.8,32.5,5.8,2.7,97.5,22.2
59153679,57.57575757575758,8.64864864864865,16.1,0.0,95.5,96.26790397417793,24.2,0.0,2.0,3.5,1.0,20.3,4.5,5.3,0.0,19.7,7.6,24.705882352941178,74.2,68.6,24.2,97.0,0.0,35.9,20.1,4.8,2.8,66.0,19.0
59153680,57.971014492753625,5.921052631578947,5.6,0.0,97.9,96.18721000605204,22.0,0.0,0.0,5.7,1.3,22.3,3.8,12.4,96.48846960167715,21.5,9.2,38.55421686746988,67.6,66.4,27.1,83.8,0.0,30.5,36.5,7.4,2.5,95.3,25.7
59153681,67.16417910447761,9.433962264150944,15.2,0.0,98.4,94.33124873915675,23.2,0.0,4.8,5.4,5.4,13.4,2.4,6.1,93.0293501048218,30.5,2.5,20.652173913043477,69.3,74.2,26.1,78.1,0.0,44.7,38.3,3.0,3.2,96.5,17.5
59153682,77.58620689655173,8.396946564885496,10.0,0.0,99.1,94.33124873915675,20.0,0.0,3.0,4.5,3.8,14.4,3.8,6.3,94.33962264150944,25.8,3.1,9.58904109589041,66.3,79.4,20.0,91.3,0.0,42.0,43.6,0.0,2.9,97.6,5.0
59153683,62.16216216216216,5.045871559633028,16.9,0.0,97.5,90.21585636473674,15.8,0.0,2.4,14.7,4.5,7.6,2.4,6.8,91.85010482180294,24.8,2.3,23.14814814814815,53.8,85.3,20.0,65.2,0.0,35.6,54.3,7.3,3.5,46.199999999999996,12.899999999999999
59153684,74.32432432432432,10.204081632653061,16.1,0.0,97.4,94.81541254791205,24.0,0.0,3.1,9.3,6.2,12.8,3.1,7.2,100.0,26.4,5.4,27.027027027027028,63.9,72.8,30.0,90.7,0.0,49.0,40.7,8.9,2.9,76.2,6.2
59153685,26.666666666666668,3.5294117647058822,12.9,0.0,100.0,87.75469033689731,35.7,0.0,0.0,6.7,0.0,11.9,0.0,8.9,91.71907756813417,6.6,3.5,52.5,58.9,84.7,21.4,23.2,0.0,16.4,14.3,6.5,4.5,94.7,75.0
59153686,60.416666666666664,4.430379746835443,15.6,1.1,97.2,90.86140810974379,24.2,0.0,2.8,2.8,0.0,13.0,2.2,16.7,95.45335429769392,10.7,3.2,33.87096774193548,61.5,77.2,15.2,53.1,0.0,22.1,15.2,15.6,4.3,99.99999999999999,42.7
59153687,61.016949152542374,2.7777777777777777,17.1,0.0,98.6,88.51119628807747,21.4,0.0,0.0,18.7,0.0,7.7,4.9,14.9,91.71907756813417,14.9,3.7,29.166666666666668,53.7,83.3,17.9,17.9,0.0,20.9,32.5,0.0,4.2,86.6,28.4
59153688,45.0,8.75912408759124,14.3,0.0,95.1,91.87008271131732,23.7,1.3,0.0,2.6,0.0,17.4,4.5,8.8,95.71540880503144,11.1,8.8,33.33333333333333,56.3,70.1,15.8,67.5,0.0,27.8,9.0,4.8,4.4,98.8,48.8
59153689,54.23728813559322,4.098360655737705,13.3,0.0,94.7,92.47528747226144,28.3,0.0,0.0,0.0,0.0,16.8,1.4,7.1,93.68448637316563,6.3,8.2,36.507936507936506,55.7,68.0,9.4,71.4,0.0,24.3,21.4,4.4,4.5,98.70000000000002,42.9
59153690,62.22222222222222,0.0,5.9,0.0,100.0,90.17550938067379,20.0,0.0,0.0,0.0,2.4,17.2,0.0,4.9,93.0293501048218,3.7,5.1,42.42424242424242,46.3,71.8,20.0,36.6,0.0,17.1,3.6,5.9,5.0,97.6,58.49999999999999
59153691,47.368421052631575,3.6036036036036037,9.6,0.0,98.4,93.64535001008674,25.0,0.0,0.0,2.6,2.6,16.6,3.4,4.2,93.0293501048218,14.8,6.3,37.03703703703704,63.4,79.3,19.4,77.5,0.0,26.4,24.1,9.6,3.2,91.5,39.400000000000006
59153692,50.0,5.416666666666667,11.6,0.0,97.3,92.13233810772644,28.8,0.0,2.6,9.3,1.5,13.7,1.1,8.5,91.71907756813417,11.2,5.8,32.69230769230769,62.1,79.6,13.8,37.3,0.0,25.8,24.7,8.0,4.1,98.60000000000001,42.5
59153799,42.857142857142854,4.651162790697675,13.8,0.0,100.0,90.37724430098851,0.0,0.0,0.0,58.8,9.8,15.2,0.0,0.0,78.61635220125785,9.8,16.3,31.818181818181817,50.0,60.5,0.0,25.0,0.0,19.0,88.5,0.0,7.0,60.0,45.0
59153800,51.21951219512195,4.597701149425287,12.0,0.0,100.0,89.77203954004437,18.2,0.0,0.0,49.5,0.0,23.6,0.0,0.0,78.61635220125785,7.4,14.9,40.42553191489361,41.4,62.1,27.3,20.7,0.0,13.8,83.9,4.0,7.0,65.5,55.2
59153801,48.484848484848484,5.714285714285714,20.5,0.0,100.0,90.37724430098851,11.8,0.0,0.0,40.3,9.1,17.6,0.0,0.0,78.61635220125785,14.3,21.4,24.324324324324326,33.3,37.1,14.7,33.3,0.0,28.0,93.5,6.8,6.8,95.8,29.2
59153805,49.18032786885246,6.976744186046512,13.8,0.0,98.8,85.73734113375025,11.7,0.0,0.0,37.3,6.3,15.7,0.0,4.7,78.61635220125785,14.3,12.4,27.941176470588236,41.9,53.5,11.7,34.9,2.8,29.5,92.3,6.3,6.4,65.10000000000001,30.3
59153806,49.2063492063492,4.545454545454546,16.7,0.0,98.4,86.94775065563849,23.9,0.0,0.0,52.8,6.5,14.8,0.0,0.0,78.61635220125785,11.4,20.0,40.42553191489361,40.0,53.6,17.4,25.7,0.0,32.4,96.0,5.1,6.6,54.4,17.1
59153807,51.35135135135135,3.0303030303030303,0.0,0.0,100.0,89.36856969941496,21.2,0.0,0.0,7.8,9.1,23.2,0.0,0.0,81.23689727463312,6.5,22.7,24.137931034482758,26.1,47.0,15.2,43.5,0.0,21.7,84.4,10.3,6.1,60.9,30.4
59153809,55.294117647058826,4.093567251461988,14.8,0.0,100.0,92.19285858382085,20.7,0.0,0.0,27.7,5.2,22.8,0.0,5.0,81.23689727463312,6.9,21.6,25.581395348837212,38.3,48.5,22.8,43.3,0.0,30.0,93.8,2.6,5.8,65.0,26.6
59153810,24.137931034482758,0.0,22.9,0.0,100.0,92.39459350413557,0.0,0.0,0.0,57.6,0.0,11.2,0.0,10.0,40.35639412997904,15.8,9.6,43.47826086956522,55.0,75.0,28.6,20.0,0.0,60.0,78.0,11.4,7.8,70.0,0.0
59153812,48.837209302325576,7.6923076923076925,24.0,0.0,94.4,77.8696792414767,35.5,0.0,0.0,40.4,11.1,5.7,0.0,8.6,52.41090146750524,10.1,6.6,39.58333333333333,34.3,73.6,22.6,20.0,0.0,31.4,65.7,14.0,8.2,74.2,37.1
59153814,73.07692307692307,3.9215686274509802,7.1,0.0,97.1,94.91628000806939,11.1,0.0,0.0,67.3,14.5,25.6,0.0,0.0,83.85744234800839,7.4,13.7,40.0,60.0,47.1,25.9,44.0,0.0,40.0,89.1,0.0,5.4,68.0,8.0
59153815,61.66666666666667,8.771929824561402,10.5,0.0,96.2,91.28505144240468,19.2,0.0,0.0,44.8,6.7,15.9,4.4,6.3,81.23689727463312,21.6,14.9,32.075471698113205,54.2,50.9,23.1,45.8,0.0,22.9,64.4,7.0,5.5,81.4,18.8
59153816,56.75675675675676,5.47945205479452,8.1,0.0,100.0,89.57030461972967,9.7,0.0,0.0,23.9,6.5,15.6,0.0,0.0,82.54716981132076,13.3,11.0,38.88888888888889,48.4,56.2,29.0,32.3,0.0,23.3,59.8,10.8,6.4,71.0,38.7
59153818,56.060606060606055,7.03125,16.4,0.0,96.5,91.58765382287675,19.7,0.0,0.0,30.3,7.2,18.2,1.3,0.0,83.85744234800839,16.0,19.7,25.806451612903224,43.1,52.0,26.2,36.2,0.0,26.3,65.1,6.0,5.7,67.2,22.4
59153821,58.333333333333336,0.0,9.7,0.0,98.0,90.27637684083115,23.3,0.0,0.0,34.5,3.6,16.8,2.4,9.4,81.23689727463312,19.3,22.4,30.0,40.6,55.3,30.0,43.8,0.0,24.2,61.4,9.7,5.5,93.80000000000001,12.6
59153825,44.5945945945946,3.787878787878788,6.9,0.0,97.4,91.99112366350616,17.9,0.0,0.0,34.9,5.3,22.4,0.0,0.0,86.47798742138365,12.6,20.5,26.31578947368421,46.3,47.7,17.9,29.6,0.0,30.2,71.5,4.2,6.1,88.8,26.000000000000004
59153826,87.5,0.0,7.7,0.0,100.0,87.3512204962679,24.4,0.0,2.3,26.1,8.0,10.8,2.2,9.1,82.54716981132076,17.0,7.0,23.076923076923077,36.4,60.6,31.7,36.4,0.0,25.0,54.5,7.7,5.8,72.7,27.4
59153831,57.35294117647059,6.106870229007633,14.0,0.0,96.7,94.65402461166028,23.1,0.0,1.4,20.6,25.5,21.0,2.1,10.6,85.16771488469601,40.0,9.9,26.153846153846157,56.1,68.7,55.8,72.7,0.0,53.1,78.7,5.8,4.4,59.2,19.7
59153833,33.33333333333333,3.79746835443038,12.5,0.0,97.2,78.07141416179141,22.2,0.0,2.5,17.3,0.0,6.7,0.0,0.0,69.44444444444444,3.7,5.1,44.11764705882353,45.2,68.4,0.0,14.3,0.0,22.0,29.3,7.5,4.8,50.0,54.699999999999996
59153835,51.85185185185185,17.307692307692307,11.1,0.0,97.6,95.26931611862014,13.0,0.0,5.4,0.0,3.6,16.8,0.0,11.1,0.0,30.4,3.8,16.0,63.9,71.2,17.4,88.9,0.0,51.4,25.0,0.0,3.1,91.69999999999999,33.4
59153836,79.16666666666666,11.11111111111111,15.8,0.0,97.6,0.0,26.9,0.0,0.0,6.3,0.0,0.0,0.0,6.7,0.0,29.8,6.7,0.0,73.3,71.1,15.4,100.0,0.0,0.0,29.2,10.5,3.4,93.3,0.0
59153838,56.666666666666664,0.0,0.0,0.0,97.1,93.4032681057091,26.3,0.0,7.0,0.0,3.5,12.0,0.0,0.0,89.09853249475891,25.0,0.0,36.0,48.4,83.6,26.3,74.2,0.0,41.9,35.1,0.0,3.7,83.9,32.3
59153839,51.724137931034484,7.0588235294117645,9.8,0.0,94.8,96.82267500504338,19.8,0.0,3.0,4.1,1.1,25.4,5.2,7.1,94.07756813417191,21.4,9.8,38.1294964028777,78.6,63.9,28.1,91.3,0.0,31.1,29.5,4.3,2.6,96.99999999999999,29.599999999999998
